time,strategy,exchange,symbol,side,sec_type,type,status,price,filled_quantity,multiplier,trade_cost,time_in_force,asset.right,asset.strike,asset.multiplier,asset.expiration
2020-07-24 12:43:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,42940,1,0.0,gtc,,0.0,1,
2020-07-24 12:44:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,43708,1,0.0,gtc,,0.0,1,
2020-07-24 12:45:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,44490,1,0.0,gtc,,0.0,1,
2020-07-24 12:46:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,45286,1,0.0,gtc,,0.0,1,
2020-07-24 12:47:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,46096,1,0.0,gtc,,0.0,1,
2020-07-24 12:48:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,46921,1,0.0,gtc,,0.0,1,
2020-07-24 12:49:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,47760,1,0.0,gtc,,0.0,1,
2020-07-24 12:50:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,48614,1,0.0,gtc,,0.0,1,
2020-07-24 12:51:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,49484,1,0.0,gtc,,0.0,1,
2020-07-24 12:52:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,50369,1,0.0,gtc,,0.0,1,
2020-07-24 12:53:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,51270,1,0.0,gtc,,0.0,1,
2020-07-24 12:54:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,52187,1,0.0,gtc,,0.0,1,
2020-07-24 12:55:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,53120,1,0.0,gtc,,0.0,1,
2020-07-24 12:56:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,54070,1,0.0,gtc,,0.0,1,
2020-07-24 12:57:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,55038,1,0.0,gtc,,0.0,1,
2020-07-24 12:58:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,56022,1,0.0,gtc,,0.0,1,
2020-07-24 12:59:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,57024,1,0.0,gtc,,0.0,1,
2020-07-24 13:00:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,58044,1,0.0,gtc,,0.0,1,
2020-07-24 13:01:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,59082,1,0.0,gtc,,0.0,1,
2020-07-24 13:02:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,60139,1,0.0,gtc,,0.0,1,
2020-07-24 13:03:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,61215,1,0.0,gtc,,0.0,1,
2020-07-24 13:04:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,62310,1,0.0,gtc,,0.0,1,
2020-07-24 13:05:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,63424,1,0.0,gtc,,0.0,1,
2020-07-24 13:06:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,64559,1,0.0,gtc,,0.0,1,
2020-07-24 13:07:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,65714,1,0.0,gtc,,0.0,1,
2020-07-24 13:08:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,66889,1,0.0,gtc,,0.0,1,
2020-07-24 13:09:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,68085,1,0.0,gtc,,0.0,1,
2020-07-24 13:10:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,69303,1,0.0,gtc,,0.0,1,
2020-07-24 13:11:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,70543,1,0.0,gtc,,0.0,1,
2020-07-24 13:12:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,71805,1,0.0,gtc,,0.0,1,
2020-07-24 13:13:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,73089,1,0.0,gtc,,0.0,1,
2020-07-24 13:14:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,74396,1,0.0,gtc,,0.0,1,
2020-07-24 13:15:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,75727,1,0.0,gtc,,0.0,1,
2020-07-24 13:16:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,77082,1,0.0,gtc,,0.0,1,
2020-07-24 13:17:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,78460,1,0.0,gtc,,0.0,1,
2020-07-24 13:18:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,79864,1,0.0,gtc,,0.0,1,
2020-07-24 13:19:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,81292,1,0.0,gtc,,0.0,1,
2020-07-24 13:20:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,82746,1,0.0,gtc,,0.0,1,
2020-07-24 13:21:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,84227,1,0.0,gtc,,0.0,1,
2020-07-24 13:22:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,85733,1,0.0,gtc,,0.0,1,
2020-07-24 13:23:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,87267,1,0.0,gtc,,0.0,1,
2020-07-24 13:24:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,88828,1,0.0,gtc,,0.0,1,
2020-07-24 13:25:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,90416,1,0.0,gtc,,0.0,1,
2020-07-24 13:26:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,92034,1,0.0,gtc,,0.0,1,
2020-07-24 13:27:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,93680,1,0.0,gtc,,0.0,1,
2020-07-24 13:28:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,95356,1,0.0,gtc,,0.0,1,
2020-07-24 13:29:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,97061,1,0.0,gtc,,0.0,1,
2020-07-24 13:30:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,98797,1,0.0,gtc,,0.0,1,
2020-07-24 13:31:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,100565,1,0.0,gtc,,0.0,1,
2020-07-24 13:32:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,102363,1,0.0,gtc,,0.0,1,
2020-07-24 13:33:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,104194,1,0.0,gtc,,0.0,1,
2020-07-24 13:34:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,106058,1,0.0,gtc,,0.0,1,
2020-07-24 13:35:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,107955,1,0.0,gtc,,0.0,1,
2020-07-24 13:36:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,109886,1,0.0,gtc,,0.0,1,
2020-07-24 13:37:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,111852,1,0.0,gtc,,0.0,1,
2020-07-24 13:38:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,113852,1,0.0,gtc,,0.0,1,
2020-07-24 13:39:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,115889,1,0.0,gtc,,0.0,1,
2020-07-24 13:40:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,117962,1,0.0,gtc,,0.0,1,
2020-07-24 13:41:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,120072,1,0.0,gtc,,0.0,1,
2020-07-24 13:42:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,122219,1,0.0,gtc,,0.0,1,
2020-07-24 13:43:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,124406,1,0.0,gtc,,0.0,1,
2020-07-24 13:44:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,126631,1,0.0,gtc,,0.0,1,
2020-07-24 13:45:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,128896,1,0.0,gtc,,0.0,1,
2020-07-24 13:46:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,131201,1,0.0,gtc,,0.0,1,
2020-07-24 13:47:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,133548,1,0.0,gtc,,0.0,1,
2020-07-24 13:48:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,135937,1,0.0,gtc,,0.0,1,
2020-07-24 13:49:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,138368,1,0.0,gtc,,0.0,1,
2020-07-24 13:50:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,140843,1,0.0,gtc,,0.0,1,
2020-07-24 13:51:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,143363,1,0.0,gtc,,0.0,1,
2020-07-24 13:52:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,145927,1,0.0,gtc,,0.0,1,
2020-07-24 13:53:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,148537,1,0.0,gtc,,0.0,1,
2020-07-24 13:54:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,151194,1,0.0,gtc,,0.0,1,
2020-07-24 13:55:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,153899,1,0.0,gtc,,0.0,1,
2020-07-24 13:56:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,156651,1,0.0,gtc,,0.0,1,
2020-07-24 13:57:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,159453,1,0.0,gtc,,0.0,1,
2020-07-24 13:58:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,162306,1,0.0,gtc,,0.0,1,
2020-07-24 13:59:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,165209,1,0.0,gtc,,0.0,1,
2020-07-24 14:00:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,168164,1,0.0,gtc,,0.0,1,
2020-07-24 14:01:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,171172,1,0.0,gtc,,0.0,1,
2020-07-24 14:02:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,174233,1,0.0,gtc,,0.0,1,
2020-07-24 14:03:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,177350,1,0.0,gtc,,0.0,1,
2020-07-24 14:04:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,180522,1,0.0,gtc,,0.0,1,
2020-07-24 14:05:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,183751,1,0.0,gtc,,0.0,1,
2020-07-24 14:06:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,187038,1,0.0,gtc,,0.0,1,
2020-07-24 14:07:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,190384,1,0.0,gtc,,0.0,1,
2020-07-24 14:08:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,193789,1,0.0,gtc,,0.0,1,
2020-07-24 14:09:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,197255,1,0.0,gtc,,0.0,1,
2020-07-24 14:10:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,200784,1,0.0,gtc,,0.0,1,
2020-07-24 14:11:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,204375,1,0.0,gtc,,0.0,1,
2020-07-24 14:12:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,208031,1,0.0,gtc,,0.0,1,
2020-07-24 14:13:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,211752,1,0.0,gtc,,0.0,1,
2020-07-24 14:14:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,215539,1,0.0,gtc,,0.0,1,
2020-07-24 14:15:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,219395,1,0.0,gtc,,0.0,1,
2020-07-24 14:16:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,223319,1,0.0,gtc,,0.0,1,
2020-07-24 14:17:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,227314,1,0.0,gtc,,0.0,1,
2020-07-24 14:18:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,231379,1,0.0,gtc,,0.0,1,
2020-07-24 14:19:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,235518,1,0.0,gtc,,0.0,1,
2020-07-24 14:20:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,239731,1,0.0,gtc,,0.0,1,
2020-07-24 14:21:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,244019,1,0.0,gtc,,0.0,1,
2020-07-24 14:22:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,248384,1,0.0,gtc,,0.0,1,
2020-07-24 14:23:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,252827,1,0.0,gtc,,0.0,1,
2020-07-24 14:24:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,257349,1,0.0,gtc,,0.0,1,
2020-07-24 14:25:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,261952,1,0.0,gtc,,0.0,1,
2020-07-24 14:26:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,266638,1,0.0,gtc,,0.0,1,
2020-07-24 14:27:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,271407,1,0.0,gtc,,0.0,1,
2020-07-24 14:28:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,276262,1,0.0,gtc,,0.0,1,
2020-07-24 14:29:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,281203,1,0.0,gtc,,0.0,1,
2020-07-24 14:30:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,286233,1,0.0,gtc,,0.0,1,
2020-07-24 14:31:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,291353,1,0.0,gtc,,0.0,1,
2020-07-24 14:32:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,296564,1,0.0,gtc,,0.0,1,
2020-07-24 14:33:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,301869,1,0.0,gtc,,0.0,1,
2020-07-24 14:34:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,307268,1,0.0,gtc,,0.0,1,
2020-07-24 14:35:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,312765,1,0.0,gtc,,0.0,1,
2020-07-24 14:36:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,318359,1,0.0,gtc,,0.0,1,
2020-07-24 14:37:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,324054,1,0.0,gtc,,0.0,1,
2020-07-24 14:38:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,329850,1,0.0,gtc,,0.0,1,
2020-07-24 14:39:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,335750,1,0.0,gtc,,0.0,1,
2020-07-24 14:40:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,341755,1,0.0,gtc,,0.0,1,
2020-07-24 14:41:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,347868,1,0.0,gtc,,0.0,1,
2020-07-24 14:42:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,354091,1,0.0,gtc,,0.0,1,
2020-07-24 14:43:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,360424,1,0.0,gtc,,0.0,1,
2020-07-24 14:44:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,366871,1,0.0,gtc,,0.0,1,
2020-07-24 14:45:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,373434,1,0.0,gtc,,0.0,1,
2020-07-24 14:46:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,380113,1,0.0,gtc,,0.0,1,
2020-07-24 14:47:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,386912,1,0.0,gtc,,0.0,1,
2020-07-24 14:48:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,393833,1,0.0,gtc,,0.0,1,
2020-07-24 14:49:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,400877,1,0.0,gtc,,0.0,1,
2020-07-24 14:50:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,408048,1,0.0,gtc,,0.0,1,
2020-07-24 14:51:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,415347,1,0.0,gtc,,0.0,1,
2020-07-24 14:52:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,422776,1,0.0,gtc,,0.0,1,
2020-07-24 14:53:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,430338,1,0.0,gtc,,0.0,1,
2020-07-24 14:54:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,438036,1,0.0,gtc,,0.0,1,
2020-07-24 14:55:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,445871,1,0.0,gtc,,0.0,1,
2020-07-24 14:56:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,453846,1,0.0,gtc,,0.0,1,
2020-07-24 14:57:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,461964,1,0.0,gtc,,0.0,1,
2020-07-24 14:58:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,470227,1,0.0,gtc,,0.0,1,
2020-07-24 14:59:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,478638,1,0.0,gtc,,0.0,1,
2020-07-24 15:00:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,487200,1,0.0,gtc,,0.0,1,
2020-07-24 15:01:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,495914,1,0.0,gtc,,0.0,1,
2020-07-24 15:02:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,504785,1,0.0,gtc,,0.0,1,
2020-07-24 15:03:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,513814,1,0.0,gtc,,0.0,1,
2020-07-24 15:04:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,523004,1,0.0,gtc,,0.0,1,
2020-07-24 15:05:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,532359,1,0.0,gtc,,0.0,1,
2020-07-24 15:06:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,541882,1,0.0,gtc,,0.0,1,
2020-07-24 15:07:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,551574,1,0.0,gtc,,0.0,1,
2020-07-24 15:08:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,561440,1,0.0,gtc,,0.0,1,
2020-07-24 15:09:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,571483,1,0.0,gtc,,0.0,1,
2020-07-24 15:10:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,581705,1,0.0,gtc,,0.0,1,
2020-07-24 15:11:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,592110,1,0.0,gtc,,0.0,1,
2020-07-24 15:12:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,602701,1,0.0,gtc,,0.0,1,
2020-07-24 15:13:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,613481,1,0.0,gtc,,0.0,1,
2020-07-24 15:14:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,624455,1,0.0,gtc,,0.0,1,
2020-07-24 15:15:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,635624,1,0.0,gtc,,0.0,1,
2020-07-24 15:16:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,646994,1,0.0,gtc,,0.0,1,
2020-07-24 15:17:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,658567,1,0.0,gtc,,0.0,1,
2020-07-24 15:18:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,670346,1,0.0,gtc,,0.0,1,
2020-07-24 15:19:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,682337,1,0.0,gtc,,0.0,1,
2020-07-24 15:20:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,694542,1,0.0,gtc,,0.0,1,
2020-07-24 15:21:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,706965,1,0.0,gtc,,0.0,1,
2020-07-24 15:22:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,719611,1,0.0,gtc,,0.0,1,
2020-07-24 15:23:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,732482,1,0.0,gtc,,0.0,1,
2020-07-24 15:24:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,745584,1,0.0,gtc,,0.0,1,
2020-07-24 15:25:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,758921,1,0.0,gtc,,0.0,1,
2020-07-24 15:26:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,772495,1,0.0,gtc,,0.0,1,
2020-07-24 15:27:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,786313,1,0.0,gtc,,0.0,1,
2020-07-24 15:28:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,800378,1,0.0,gtc,,0.0,1,
2020-07-24 15:29:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,814694,1,0.0,gtc,,0.0,1,
2020-07-24 15:30:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,829267,1,0.0,gtc,,0.0,1,
2020-07-24 15:31:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,844100,1,0.0,gtc,,0.0,1,
2020-07-24 15:32:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,859198,1,0.0,gtc,,0.0,1,
2020-07-24 15:33:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,874567,1,0.0,gtc,,0.0,1,
2020-07-24 15:34:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,890210,1,0.0,gtc,,0.0,1,
2020-07-24 15:35:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,906133,1,0.0,gtc,,0.0,1,
2020-07-24 15:36:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,922341,1,0.0,gtc,,0.0,1,
2020-07-24 15:37:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,938839,1,0.0,gtc,,0.0,1,
2020-07-24 15:38:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,955632,1,0.0,gtc,,0.0,1,
2020-07-24 15:39:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,972726,1,0.0,gtc,,0.0,1,
2020-07-24 15:40:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,990125,1,0.0,gtc,,0.0,1,
2020-07-24 15:41:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,1007835,1,0.0,gtc,,0.0,1,
2020-07-24 15:42:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,1025862,1,0.0,gtc,,0.0,1,
2020-07-24 15:43:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,1044212,1,0.0,gtc,,0.0,1,
2020-07-24 15:44:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,1062890,1,0.0,gtc,,0.0,1,
2020-07-24 15:45:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,1081902,1,0.0,gtc,,0.0,1,
2020-07-24 15:46:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,1101254,1,0.0,gtc,,0.0,1,
2020-07-24 15:47:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,1120952,1,0.0,gtc,,0.0,1,
2020-07-24 15:48:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,1141002,1,0.0,gtc,,0.0,1,
2020-07-24 15:49:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,1161411,1,0.0,gtc,,0.0,1,
2020-07-24 15:50:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,1182186,1,0.0,gtc,,0.0,1,
2020-07-24 15:51:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,1203331,1,0.0,gtc,,0.0,1,
2020-07-24 15:52:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,1224855,1,0.0,gtc,,0.0,1,
2020-07-24 15:53:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,1246764,1,0.0,gtc,,0.0,1,
2020-07-24 15:54:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,1269065,1,0.0,gtc,,0.0,1,
2020-07-24 15:55:00-04:00,FreshTrading,,AAPL,sell,stock,market,fill,92.61499786376953,1291765,1,0.0,gtc,,0.0,1,
